  0.10000000000000001        1.7414162761965335E-004
  0.20000000000000001        1.0410759605488651E-003
  0.29999999999999999        2.6266476777703496E-003
  0.40000000000000002        4.6528085297631305E-003
  0.50000000000000000        6.7829521532200010E-003
  0.59999999999999998        8.7285582132073936E-003
  0.69999999999999996        1.0284173461713286E-002
  0.80000000000000004        1.1328022762104872E-002
  0.90000000000000002        1.1808335537667802E-002
   1.0000000000000000        1.1725685234443228E-002
   1.1000000000000001        1.1116202147552323E-002
   1.2000000000000000        1.0037600384287193E-002
   1.3000000000000000        8.5584717192200843E-003
   1.3999999999999999        6.7506055748928762E-003
   1.5000000000000000        4.6838265997427575E-003
   1.6000000000000001        2.4227896492308165E-003
   1.7000000000000000        2.5220090305866361E-005
   1.8000000000000000       -2.4588270169966786E-003
   1.8999999999999999       -4.9870236750597097E-003
   2.0000000000000000       -7.5243932863040541E-003
   2.1000000000000001       -1.0042684847393124E-002
   2.2000000000000002       -1.2519624423666331E-002
   2.2999999999999998       -1.4938129607393547E-002
   2.3999999999999999       -1.7285541916184310E-002
   2.5000000000000000       -1.9552910064244339E-002
   2.6000000000000001       -2.1734341707711408E-002
   2.7000000000000002       -2.3826430925213249E-002
   2.7999999999999998       -2.5827761987960052E-002
   2.8999999999999999       -2.7738485850458988E-002
   3.0000000000000000       -2.9559963465914219E-002
   3.1000000000000001       -3.1294468916763990E-002
   3.2000000000000002       -3.2944945033014289E-002
   3.2999999999999998       -3.4514804351023026E-002
   3.3999999999999999       -3.6007768737883611E-002
   3.5000000000000000       -3.7427741631145900E-002
   3.6000000000000001       -3.8778707528647455E-002
   3.7000000000000002       -4.0064654049503323E-002
   3.7999999999999998       -4.1289512539814471E-002
   3.8999999999999999       -4.2457113795621421E-002
   4.0000000000000000       -4.3571156012312040E-002
   4.0999999999999996       -4.4635182541420335E-002
   4.2000000000000002       -4.5652567444984221E-002
   4.2999999999999998       -4.6626507188341992E-002
   4.4000000000000004       -4.7560017110018574E-002
   4.5000000000000000       -4.8455931558427409E-002
   4.5999999999999996       -4.9316906795134507E-002
   4.7000000000000002       -5.0145425939212465E-002
   4.7999999999999998       -5.0943805371935116E-002
   4.9000000000000004       -5.1714202140116114E-002
   5.0000000000000000       -5.2458621994134688E-002
   5.0999999999999996       -5.3178927776346335E-002
